datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
2/4/2024 8:00:00 PM,2/4/2024 3:00:00 PM,WEST,3070.784
2/4/2024 8:00:00 PM,2/4/2024 3:00:00 PM,RTO,3130.379
2/4/2024 8:00:00 PM,2/4/2024 3:00:00 PM,RFC,3089.612
2/4/2024 7:00:00 PM,2/4/2024 2:00:00 PM,MIDATL,8.430
2/4/2024 7:00:00 PM,2/4/2024 2:00:00 PM,OTHER,23.548
2/4/2024 7:00:00 PM,2/4/2024 2:00:00 PM,SOUTH,3.611
2/4/2024 7:00:00 PM,2/4/2024 2:00:00 PM,WEST,2602.998
2/4/2024 7:00:00 PM,2/4/2024 2:00:00 PM,RTO,2615.039
2/4/2024 7:00:00 PM,2/4/2024 2:00:00 PM,RFC,2611.428
2/4/2024 6:00:00 PM,2/4/2024 1:00:00 PM,MIDATL,-1.755
2/4/2024 6:00:00 PM,2/4/2024 1:00:00 PM,OTHER,24.117
2/4/2024 6:00:00 PM,2/4/2024 1:00:00 PM,SOUTH,0.787
2/4/2024 6:00:00 PM,2/4/2024 1:00:00 PM,WEST,2215.628
2/4/2024 6:00:00 PM,2/4/2024 1:00:00 PM,RTO,2214.660
2/4/2024 6:00:00 PM,2/4/2024 1:00:00 PM,RFC,2213.873
2/4/2024 5:00:00 PM,2/4/2024 12:00:00 PM,MIDATL,-3.131
2/4/2024 5:00:00 PM,2/4/2024 12:00:00 PM,OTHER,24.512
2/4/2024 5:00:00 PM,2/4/2024 12:00:00 PM,SOUTH,3.211
2/4/2024 5:00:00 PM,2/4/2024 12:00:00 PM,WEST,2047.673
2/4/2024 5:00:00 PM,2/4/2024 12:00:00 PM,RTO,2047.753
2/4/2024 5:00:00 PM,2/4/2024 12:00:00 PM,RFC,2044.542
2/4/2024 4:00:00 PM,2/4/2024 11:00:00 AM,MIDATL,-0.508
2/4/2024 4:00:00 PM,2/4/2024 11:00:00 AM,OTHER,25.310
2/4/2024 4:00:00 PM,2/4/2024 11:00:00 AM,SOUTH,9.874
2/4/2024 4:00:00 PM,2/4/2024 11:00:00 AM,WEST,2282.852
2/4/2024 4:00:00 PM,2/4/2024 11:00:00 AM,RTO,2292.218
2/4/2024 4:00:00 PM,2/4/2024 11:00:00 AM,RFC,2282.344
2/4/2024 3:00:00 PM,2/4/2024 10:00:00 AM,MIDATL,0.578
2/4/2024 3:00:00 PM,2/4/2024 10:00:00 AM,OTHER,27.184
2/4/2024 3:00:00 PM,2/4/2024 10:00:00 AM,SOUTH,4.473
2/4/2024 3:00:00 PM,2/4/2024 10:00:00 AM,WEST,2444.112
2/4/2024 3:00:00 PM,2/4/2024 10:00:00 AM,RTO,2449.163
2/4/2024 3:00:00 PM,2/4/2024 10:00:00 AM,RFC,2444.690
2/4/2024 2:00:00 PM,2/4/2024 9:00:00 AM,MIDATL,1.610
2/4/2024 2:00:00 PM,2/4/2024 9:00:00 AM,OTHER,29.492
2/4/2024 2:00:00 PM,2/4/2024 9:00:00 AM,SOUTH,9.221
2/4/2024 2:00:00 PM,2/4/2024 9:00:00 AM,WEST,2644.219
2/4/2024 2:00:00 PM,2/4/2024 9:00:00 AM,RTO,2655.050
2/4/2024 2:00:00 PM,2/4/2024 9:00:00 AM,RFC,2645.829
2/4/2024 1:00:00 PM,2/4/2024 8:00:00 AM,MIDATL,8.230
2/4/2024 1:00:00 PM,2/4/2024 8:00:00 AM,OTHER,31.307
2/4/2024 1:00:00 PM,2/4/2024 8:00:00 AM,SOUTH,26.401
2/4/2024 1:00:00 PM,2/4/2024 8:00:00 AM,WEST,2846.858
2/4/2024 1:00:00 PM,2/4/2024 8:00:00 AM,RTO,2881.489
2/4/2024 1:00:00 PM,2/4/2024 8:00:00 AM,RFC,2855.088
2/4/2024 12:00:00 PM,2/4/2024 7:00:00 AM,MIDATL,29.714
2/4/2024 12:00:00 PM,2/4/2024 7:00:00 AM,OTHER,31.712
2/4/2024 12:00:00 PM,2/4/2024 7:00:00 AM,SOUTH,41.482
2/4/2024 12:00:00 PM,2/4/2024 7:00:00 AM,WEST,2712.882
2/4/2024 12:00:00 PM,2/4/2024 7:00:00 AM,RTO,2784.078
2/4/2024 12:00:00 PM,2/4/2024 7:00:00 AM,RFC,2742.596
2/4/2024 11:00:00 AM,2/4/2024 6:00:00 AM,MIDATL,36.164
2/4/2024 11:00:00 AM,2/4/2024 6:00:00 AM,OTHER,30.096
2/4/2024 11:00:00 AM,2/4/2024 6:00:00 AM,SOUTH,41.270
2/4/2024 11:00:00 AM,2/4/2024 6:00:00 AM,WEST,2757.838
2/4/2024 11:00:00 AM,2/4/2024 6:00:00 AM,RTO,2835.272
2/4/2024 11:00:00 AM,2/4/2024 6:00:00 AM,RFC,2794.002
2/4/2024 10:00:00 AM,2/4/2024 5:00:00 AM,MIDATL,37.993
2/4/2024 10:00:00 AM,2/4/2024 5:00:00 AM,OTHER,28.443
2/4/2024 10:00:00 AM,2/4/2024 5:00:00 AM,SOUTH,48.736
2/4/2024 10:00:00 AM,2/4/2024 5:00:00 AM,WEST,2966.467
2/4/2024 10:00:00 AM,2/4/2024 5:00:00 AM,RTO,3053.196
2/4/2024 10:00:00 AM,2/4/2024 5:00:00 AM,RFC,3004.460
2/4/2024 9:00:00 AM,2/4/2024 4:00:00 AM,MIDATL,33.273
2/4/2024 9:00:00 AM,2/4/2024 4:00:00 AM,OTHER,27.506
2/4/2024 9:00:00 AM,2/4/2024 4:00:00 AM,SOUTH,27.660
2/4/2024 9:00:00 AM,2/4/2024 4:00:00 AM,WEST,2927.358
2/4/2024 9:00:00 AM,2/4/2024 4:00:00 AM,RTO,2988.291
2/4/2024 9:00:00 AM,2/4/2024 4:00:00 AM,RFC,2960.631
2/4/2024 8:00:00 AM,2/4/2024 3:00:00 AM,MIDATL,46.049
2/4/2024 8:00:00 AM,2/4/2024 3:00:00 AM,OTHER,26.807
2/4/2024 8:00:00 AM,2/4/2024 3:00:00 AM,SOUTH,8.713
2/4/2024 8:00:00 AM,2/4/2024 3:00:00 AM,WEST,3183.617
2/4/2024 8:00:00 AM,2/4/2024 3:00:00 AM,RTO,3238.379
2/4/2024 8:00:00 AM,2/4/2024 3:00:00 AM,RFC,3229.666
2/4/2024 7:00:00 AM,2/4/2024 2:00:00 AM,MIDATL,46.713
2/4/2024 7:00:00 AM,2/4/2024 2:00:00 AM,OTHER,26.302
2/4/2024 7:00:00 AM,2/4/2024 2:00:00 AM,SOUTH,2.310
2/4/2024 7:00:00 AM,2/4/2024 2:00:00 AM,WEST,3392.226
2/4/2024 7:00:00 AM,2/4/2024 2:00:00 AM,RTO,3441.249
2/4/2024 7:00:00 AM,2/4/2024 2:00:00 AM,RFC,3438.939
2/4/2024 6:00:00 AM,2/4/2024 1:00:00 AM,MIDATL,43.593
2/4/2024 6:00:00 AM,2/4/2024 1:00:00 AM,OTHER,26.250
2/4/2024 6:00:00 AM,2/4/2024 1:00:00 AM,SOUTH,-0.502
2/4/2024 6:00:00 AM,2/4/2024 1:00:00 AM,WEST,3961.833
2/4/2024 6:00:00 AM,2/4/2024 1:00:00 AM,RTO,4004.924
2/4/2024 6:00:00 AM,2/4/2024 1:00:00 AM,RFC,4005.426
2/4/2024 5:00:00 AM,2/4/2024 12:00:00 AM,MIDATL,60.493
2/4/2024 5:00:00 AM,2/4/2024 12:00:00 AM,OTHER,26.274
2/4/2024 5:00:00 AM,2/4/2024 12:00:00 AM,SOUTH,-0.740
2/4/2024 5:00:00 AM,2/4/2024 12:00:00 AM,WEST,4643.305
2/4/2024 5:00:00 AM,2/4/2024 12:00:00 AM,RTO,4703.058
2/4/2024 5:00:00 AM,2/4/2024 12:00:00 AM,RFC,4703.798
2/4/2024 4:00:00 AM,2/3/2024 11:00:00 PM,MIDATL,60.010
2/4/2024 4:00:00 AM,2/3/2024 11:00:00 PM,OTHER,27.562
2/4/2024 4:00:00 AM,2/3/2024 11:00:00 PM,SOUTH,-0.875
2/4/2024 4:00:00 AM,2/3/2024 11:00:00 PM,WEST,4891.266
2/4/2024 4:00:00 AM,2/3/2024 11:00:00 PM,RTO,4950.401
2/4/2024 4:00:00 AM,2/3/2024 11:00:00 PM,RFC,4951.276
2/4/2024 3:00:00 AM,2/3/2024 10:00:00 PM,MIDATL,66.459
2/4/2024 3:00:00 AM,2/3/2024 10:00:00 PM,OTHER,28.102
2/4/2024 3:00:00 AM,2/3/2024 10:00:00 PM,SOUTH,-0.575
2/4/2024 3:00:00 AM,2/3/2024 10:00:00 PM,WEST,4562.547
2/4/2024 3:00:00 AM,2/3/2024 10:00:00 PM,RTO,4628.431
2/4/2024 3:00:00 AM,2/3/2024 10:00:00 PM,RFC,4629.006
2/4/2024 2:00:00 AM,2/3/2024 9:00:00 PM,MIDATL,86.642
2/4/2024 2:00:00 AM,2/3/2024 9:00:00 PM,OTHER,27.928
2/4/2024 2:00:00 AM,2/3/2024 9:00:00 PM,SOUTH,0.350
2/4/2024 2:00:00 AM,2/3/2024 9:00:00 PM,WEST,4552.394
2/4/2024 2:00:00 AM,2/3/2024 9:00:00 PM,RTO,4639.386
2/4/2024 2:00:00 AM,2/3/2024 9:00:00 PM,RFC,4639.036
2/4/2024 1:00:00 AM,2/3/2024 8:00:00 PM,MIDATL,97.183
2/4/2024 1:00:00 AM,2/3/2024 8:00:00 PM,OTHER,28.445
2/4/2024 1:00:00 AM,2/3/2024 8:00:00 PM,SOUTH,8.766
2/4/2024 1:00:00 AM,2/3/2024 8:00:00 PM,WEST,4486.356
2/4/2024 1:00:00 AM,2/3/2024 8:00:00 PM,RTO,4592.305
2/4/2024 1:00:00 AM,2/3/2024 8:00:00 PM,RFC,4583.539
2/4/2024 12:00:00 AM,2/3/2024 7:00:00 PM,MIDATL,94.448
2/4/2024 12:00:00 AM,2/3/2024 7:00:00 PM,OTHER,28.038
2/4/2024 12:00:00 AM,2/3/2024 7:00:00 PM,SOUTH,16.261
2/4/2024 12:00:00 AM,2/3/2024 7:00:00 PM,WEST,3709.338
2/4/2024 12:00:00 AM,2/3/2024 7:00:00 PM,RTO,3820.047
2/4/2024 12:00:00 AM,2/3/2024 7:00:00 PM,RFC,3803.786
2/3/2024 11:00:00 PM,2/3/2024 6:00:00 PM,MIDATL,83.701
2/3/2024 11:00:00 PM,2/3/2024 6:00:00 PM,OTHER,27.921
2/3/2024 11:00:00 PM,2/3/2024 6:00:00 PM,SOUTH,16.100
2/3/2024 11:00:00 PM,2/3/2024 6:00:00 PM,WEST,2498.020
2/3/2024 11:00:00 PM,2/3/2024 6:00:00 PM,RTO,2597.821
2/3/2024 11:00:00 PM,2/3/2024 6:00:00 PM,RFC,2581.721
2/3/2024 10:00:00 PM,2/3/2024 5:00:00 PM,MIDATL,54.522
2/3/2024 10:00:00 PM,2/3/2024 5:00:00 PM,OTHER,25.488
2/3/2024 10:00:00 PM,2/3/2024 5:00:00 PM,SOUTH,16.356
2/3/2024 10:00:00 PM,2/3/2024 5:00:00 PM,WEST,1672.928
2/3/2024 10:00:00 PM,2/3/2024 5:00:00 PM,RTO,1743.806
2/3/2024 10:00:00 PM,2/3/2024 5:00:00 PM,RFC,1727.450
2/3/2024 9:00:00 PM,2/3/2024 4:00:00 PM,MIDATL,34.808
2/3/2024 9:00:00 PM,2/3/2024 4:00:00 PM,OTHER,24.081
2/3/2024 9:00:00 PM,2/3/2024 4:00:00 PM,SOUTH,14.122
2/3/2024 9:00:00 PM,2/3/2024 4:00:00 PM,WEST,1684.648
2/3/2024 9:00:00 PM,2/3/2024 4:00:00 PM,RTO,1733.578
2/3/2024 9:00:00 PM,2/3/2024 4:00:00 PM,RFC,1719.456
2/3/2024 8:00:00 PM,2/3/2024 3:00:00 PM,MIDATL,42.415
2/3/2024 8:00:00 PM,2/3/2024 3:00:00 PM,OTHER,22.990
2/3/2024 8:00:00 PM,2/3/2024 3:00:00 PM,SOUTH,19.451
2/3/2024 8:00:00 PM,2/3/2024 3:00:00 PM,WEST,1634.044
2/3/2024 8:00:00 PM,2/3/2024 3:00:00 PM,RTO,1695.910
2/3/2024 8:00:00 PM,2/3/2024 3:00:00 PM,RFC,1676.459
2/3/2024 7:00:00 PM,2/3/2024 2:00:00 PM,MIDATL,34.794
2/3/2024 7:00:00 PM,2/3/2024 2:00:00 PM,OTHER,23.080
2/3/2024 7:00:00 PM,2/3/2024 2:00:00 PM,SOUTH,28.469
2/3/2024 7:00:00 PM,2/3/2024 2:00:00 PM,WEST,1537.137
2/3/2024 7:00:00 PM,2/3/2024 2:00:00 PM,RTO,1600.400
2/3/2024 7:00:00 PM,2/3/2024 2:00:00 PM,RFC,1571.931
2/3/2024 6:00:00 PM,2/3/2024 1:00:00 PM,MIDATL,31.034
2/3/2024 6:00:00 PM,2/3/2024 1:00:00 PM,OTHER,23.761
2/3/2024 6:00:00 PM,2/3/2024 1:00:00 PM,SOUTH,32.348
2/3/2024 6:00:00 PM,2/3/2024 1:00:00 PM,WEST,1427.177
2/3/2024 6:00:00 PM,2/3/2024 1:00:00 PM,RTO,1490.559
2/3/2024 6:00:00 PM,2/3/2024 1:00:00 PM,RFC,1458.211
2/3/2024 5:00:00 PM,2/3/2024 12:00:00 PM,MIDATL,37.174
2/3/2024 5:00:00 PM,2/3/2024 12:00:00 PM,OTHER,24.180
2/3/2024 5:00:00 PM,2/3/2024 12:00:00 PM,SOUTH,37.525
2/3/2024 5:00:00 PM,2/3/2024 12:00:00 PM,WEST,1518.294
2/3/2024 5:00:00 PM,2/3/2024 12:00:00 PM,RTO,1592.993
2/3/2024 5:00:00 PM,2/3/2024 12:00:00 PM,RFC,1555.468
2/3/2024 4:00:00 PM,2/3/2024 11:00:00 AM,MIDATL,48.705
2/3/2024 4:00:00 PM,2/3/2024 11:00:00 AM,OTHER,25.433
2/3/2024 4:00:00 PM,2/3/2024 11:00:00 AM,SOUTH,57.271
2/3/2024 4:00:00 PM,2/3/2024 11:00:00 AM,WEST,1652.861
2/3/2024 4:00:00 PM,2/3/2024 11:00:00 AM,RTO,1758.837
2/3/2024 4:00:00 PM,2/3/2024 11:00:00 AM,RFC,1701.566
2/3/2024 3:00:00 PM,2/3/2024 10:00:00 AM,MIDATL,66.796
2/3/2024 3:00:00 PM,2/3/2024 10:00:00 AM,OTHER,27.007
2/3/2024 3:00:00 PM,2/3/2024 10:00:00 AM,SOUTH,71.861
2/3/2024 3:00:00 PM,2/3/2024 10:00:00 AM,WEST,1808.045
2/3/2024 3:00:00 PM,2/3/2024 10:00:00 AM,RTO,1946.702
2/3/2024 3:00:00 PM,2/3/2024 10:00:00 AM,RFC,1874.841
2/3/2024 2:00:00 PM,2/3/2024 9:00:00 AM,MIDATL,134.934
2/3/2024 2:00:00 PM,2/3/2024 9:00:00 AM,OTHER,28.216
2/3/2024 2:00:00 PM,2/3/2024 9:00:00 AM,SOUTH,69.609
2/3/2024 2:00:00 PM,2/3/2024 9:00:00 AM,WEST,2075.637
2/3/2024 2:00:00 PM,2/3/2024 9:00:00 AM,RTO,2280.180
2/3/2024 2:00:00 PM,2/3/2024 9:00:00 AM,RFC,2210.571
2/3/2024 1:00:00 PM,2/3/2024 8:00:00 AM,MIDATL,200.081
2/3/2024 1:00:00 PM,2/3/2024 8:00:00 AM,OTHER,29.638
2/3/2024 1:00:00 PM,2/3/2024 8:00:00 AM,SOUTH,80.883
2/3/2024 1:00:00 PM,2/3/2024 8:00:00 AM,WEST,2417.305
2/3/2024 1:00:00 PM,2/3/2024 8:00:00 AM,RTO,2698.269
2/3/2024 1:00:00 PM,2/3/2024 8:00:00 AM,RFC,2617.386
2/3/2024 12:00:00 PM,2/3/2024 7:00:00 AM,MIDATL,238.734
2/3/2024 12:00:00 PM,2/3/2024 7:00:00 AM,OTHER,28.976
2/3/2024 12:00:00 PM,2/3/2024 7:00:00 AM,SOUTH,124.034
2/3/2024 12:00:00 PM,2/3/2024 7:00:00 AM,WEST,2473.232
2/3/2024 12:00:00 PM,2/3/2024 7:00:00 AM,RTO,2836.000
2/3/2024 12:00:00 PM,2/3/2024 7:00:00 AM,RFC,2711.966
2/3/2024 11:00:00 AM,2/3/2024 6:00:00 AM,MIDATL,244.453
2/3/2024 11:00:00 AM,2/3/2024 6:00:00 AM,OTHER,27.046
2/3/2024 11:00:00 AM,2/3/2024 6:00:00 AM,SOUTH,135.501
2/3/2024 11:00:00 AM,2/3/2024 6:00:00 AM,WEST,2477.173
2/3/2024 11:00:00 AM,2/3/2024 6:00:00 AM,RTO,2857.127
2/3/2024 11:00:00 AM,2/3/2024 6:00:00 AM,RFC,2721.626
2/3/2024 10:00:00 AM,2/3/2024 5:00:00 AM,MIDATL,234.175
2/3/2024 10:00:00 AM,2/3/2024 5:00:00 AM,OTHER,25.480
2/3/2024 10:00:00 AM,2/3/2024 5:00:00 AM,SOUTH,104.710
2/3/2024 10:00:00 AM,2/3/2024 5:00:00 AM,WEST,2462.205
2/3/2024 10:00:00 AM,2/3/2024 5:00:00 AM,RTO,2801.090
2/3/2024 10:00:00 AM,2/3/2024 5:00:00 AM,RFC,2696.380
2/3/2024 9:00:00 AM,2/3/2024 4:00:00 AM,MIDATL,252.054
2/3/2024 9:00:00 AM,2/3/2024 4:00:00 AM,OTHER,24.288
2/3/2024 9:00:00 AM,2/3/2024 4:00:00 AM,SOUTH,102.840
2/3/2024 9:00:00 AM,2/3/2024 4:00:00 AM,WEST,2419.258
2/3/2024 9:00:00 AM,2/3/2024 4:00:00 AM,RTO,2774.152
2/3/2024 9:00:00 AM,2/3/2024 4:00:00 AM,RFC,2671.312
2/3/2024 8:00:00 AM,2/3/2024 3:00:00 AM,MIDATL,193.959
2/3/2024 8:00:00 AM,2/3/2024 3:00:00 AM,OTHER,23.830
2/3/2024 8:00:00 AM,2/3/2024 3:00:00 AM,SOUTH,99.023
2/3/2024 8:00:00 AM,2/3/2024 3:00:00 AM,WEST,2465.286
2/3/2024 8:00:00 AM,2/3/2024 3:00:00 AM,RTO,2758.268
2/3/2024 8:00:00 AM,2/3/2024 3:00:00 AM,RFC,2659.245
2/3/2024 7:00:00 AM,2/3/2024 2:00:00 AM,MIDATL,170.599
2/3/2024 7:00:00 AM,2/3/2024 2:00:00 AM,OTHER,23.694
2/3/2024 7:00:00 AM,2/3/2024 2:00:00 AM,SOUTH,137.008
2/3/2024 7:00:00 AM,2/3/2024 2:00:00 AM,WEST,2343.901
2/3/2024 7:00:00 AM,2/3/2024 2:00:00 AM,RTO,2651.508
2/3/2024 7:00:00 AM,2/3/2024 2:00:00 AM,RFC,2514.500
2/3/2024 6:00:00 AM,2/3/2024 1:00:00 AM,MIDATL,205.181
2/3/2024 6:00:00 AM,2/3/2024 1:00:00 AM,OTHER,23.720
2/3/2024 6:00:00 AM,2/3/2024 1:00:00 AM,SOUTH,132.609
2/3/2024 6:00:00 AM,2/3/2024 1:00:00 AM,WEST,2511.114
2/3/2024 6:00:00 AM,2/3/2024 1:00:00 AM,RTO,2848.904
2/3/2024 6:00:00 AM,2/3/2024 1:00:00 AM,RFC,2716.295
2/3/2024 5:00:00 AM,2/3/2024 12:00:00 AM,MIDATL,156.814
2/3/2024 5:00:00 AM,2/3/2024 12:00:00 AM,OTHER,23.996
2/3/2024 5:00:00 AM,2/3/2024 12:00:00 AM,SOUTH,85.739
2/3/2024 5:00:00 AM,2/3/2024 12:00:00 AM,WEST,2703.464
2/3/2024 5:00:00 AM,2/3/2024 12:00:00 AM,RTO,2946.017
2/3/2024 5:00:00 AM,2/3/2024 12:00:00 AM,RFC,2860.278
2/3/2024 4:00:00 AM,2/2/2024 11:00:00 PM,MIDATL,183.128
2/3/2024 4:00:00 AM,2/2/2024 11:00:00 PM,OTHER,24.887
2/3/2024 4:00:00 AM,2/2/2024 11:00:00 PM,SOUTH,92.348
2/3/2024 4:00:00 AM,2/2/2024 11:00:00 PM,WEST,3172.933
2/3/2024 4:00:00 AM,2/2/2024 11:00:00 PM,RTO,3448.409
2/3/2024 4:00:00 AM,2/2/2024 11:00:00 PM,RFC,3356.061
2/3/2024 3:00:00 AM,2/2/2024 10:00:00 PM,MIDATL,223.292
2/3/2024 3:00:00 AM,2/2/2024 10:00:00 PM,OTHER,26.469
2/3/2024 3:00:00 AM,2/2/2024 10:00:00 PM,SOUTH,109.948
2/3/2024 3:00:00 AM,2/2/2024 10:00:00 PM,WEST,3404.277
2/3/2024 3:00:00 AM,2/2/2024 10:00:00 PM,RTO,3737.517
2/3/2024 3:00:00 AM,2/2/2024 10:00:00 PM,RFC,3627.569
2/3/2024 2:00:00 AM,2/2/2024 9:00:00 PM,MIDATL,260.078
2/3/2024 2:00:00 AM,2/2/2024 9:00:00 PM,OTHER,27.064
2/3/2024 2:00:00 AM,2/2/2024 9:00:00 PM,SOUTH,96.840
2/3/2024 2:00:00 AM,2/2/2024 9:00:00 PM,WEST,3167.986
2/3/2024 2:00:00 AM,2/2/2024 9:00:00 PM,RTO,3524.904
2/3/2024 2:00:00 AM,2/2/2024 9:00:00 PM,RFC,3428.064
2/3/2024 1:00:00 AM,2/2/2024 8:00:00 PM,MIDATL,266.175
2/3/2024 1:00:00 AM,2/2/2024 8:00:00 PM,OTHER,28.035
2/3/2024 1:00:00 AM,2/2/2024 8:00:00 PM,SOUTH,111.059
2/3/2024 1:00:00 AM,2/2/2024 8:00:00 PM,WEST,3030.646
2/3/2024 1:00:00 AM,2/2/2024 8:00:00 PM,RTO,3407.880
2/3/2024 1:00:00 AM,2/2/2024 8:00:00 PM,RFC,3296.821
2/3/2024 12:00:00 AM,2/2/2024 7:00:00 PM,MIDATL,281.021
2/3/2024 12:00:00 AM,2/2/2024 7:00:00 PM,OTHER,28.681
2/3/2024 12:00:00 AM,2/2/2024 7:00:00 PM,SOUTH,139.801
2/3/2024 12:00:00 AM,2/2/2024 7:00:00 PM,WEST,2882.367
2/3/2024 12:00:00 AM,2/2/2024 7:00:00 PM,RTO,3303.189
2/3/2024 12:00:00 AM,2/2/2024 7:00:00 PM,RFC,3163.388
2/2/2024 11:00:00 PM,2/2/2024 6:00:00 PM,MIDATL,332.317
2/2/2024 11:00:00 PM,2/2/2024 6:00:00 PM,OTHER,28.685
2/2/2024 11:00:00 PM,2/2/2024 6:00:00 PM,SOUTH,152.137
2/2/2024 11:00:00 PM,2/2/2024 6:00:00 PM,WEST,2608.503
2/2/2024 11:00:00 PM,2/2/2024 6:00:00 PM,RTO,3092.957
2/2/2024 11:00:00 PM,2/2/2024 6:00:00 PM,RFC,2940.820
2/2/2024 10:00:00 PM,2/2/2024 5:00:00 PM,MIDATL,330.453
2/2/2024 10:00:00 PM,2/2/2024 5:00:00 PM,OTHER,27.556
2/2/2024 10:00:00 PM,2/2/2024 5:00:00 PM,SOUTH,215.737
2/2/2024 10:00:00 PM,2/2/2024 5:00:00 PM,WEST,2549.984
2/2/2024 10:00:00 PM,2/2/2024 5:00:00 PM,RTO,3096.174
2/2/2024 10:00:00 PM,2/2/2024 5:00:00 PM,RFC,2880.437
2/2/2024 9:00:00 PM,2/2/2024 4:00:00 PM,MIDATL,325.577
2/2/2024 9:00:00 PM,2/2/2024 4:00:00 PM,OTHER,25.806
2/2/2024 9:00:00 PM,2/2/2024 4:00:00 PM,SOUTH,158.138
2/2/2024 9:00:00 PM,2/2/2024 4:00:00 PM,WEST,2669.364
2/2/2024 9:00:00 PM,2/2/2024 4:00:00 PM,RTO,3153.079
2/2/2024 9:00:00 PM,2/2/2024 4:00:00 PM,RFC,2994.941
2/2/2024 8:00:00 PM,2/2/2024 3:00:00 PM,MIDATL,307.367
2/2/2024 8:00:00 PM,2/2/2024 3:00:00 PM,OTHER,24.698
2/2/2024 8:00:00 PM,2/2/2024 3:00:00 PM,SOUTH,132.389
2/2/2024 8:00:00 PM,2/2/2024 3:00:00 PM,WEST,2712.999
2/2/2024 8:00:00 PM,2/2/2024 3:00:00 PM,RTO,3152.755
2/2/2024 8:00:00 PM,2/2/2024 3:00:00 PM,RFC,3020.366
2/2/2024 7:00:00 PM,2/2/2024 2:00:00 PM,MIDATL,299.858
2/2/2024 7:00:00 PM,2/2/2024 2:00:00 PM,OTHER,24.182
2/2/2024 7:00:00 PM,2/2/2024 2:00:00 PM,SOUTH,171.744
2/2/2024 7:00:00 PM,2/2/2024 2:00:00 PM,WEST,2649.136
2/2/2024 7:00:00 PM,2/2/2024 2:00:00 PM,RTO,3120.738
2/2/2024 7:00:00 PM,2/2/2024 2:00:00 PM,RFC,2948.994
2/2/2024 6:00:00 PM,2/2/2024 1:00:00 PM,MIDATL,263.996
2/2/2024 6:00:00 PM,2/2/2024 1:00:00 PM,OTHER,18.135
2/2/2024 6:00:00 PM,2/2/2024 1:00:00 PM,SOUTH,118.521
2/2/2024 6:00:00 PM,2/2/2024 1:00:00 PM,WEST,2691.282
2/2/2024 6:00:00 PM,2/2/2024 1:00:00 PM,RTO,3073.799
2/2/2024 6:00:00 PM,2/2/2024 1:00:00 PM,RFC,2955.278
2/2/2024 5:00:00 PM,2/2/2024 12:00:00 PM,MIDATL,235.893
2/2/2024 5:00:00 PM,2/2/2024 12:00:00 PM,OTHER,11.263
2/2/2024 5:00:00 PM,2/2/2024 12:00:00 PM,SOUTH,76.687
2/2/2024 5:00:00 PM,2/2/2024 12:00:00 PM,WEST,2747.213
2/2/2024 5:00:00 PM,2/2/2024 12:00:00 PM,RTO,3059.793
2/2/2024 5:00:00 PM,2/2/2024 12:00:00 PM,RFC,2983.106
2/2/2024 4:00:00 PM,2/2/2024 11:00:00 AM,MIDATL,214.435
2/2/2024 4:00:00 PM,2/2/2024 11:00:00 AM,OTHER,11.241
2/2/2024 4:00:00 PM,2/2/2024 11:00:00 AM,SOUTH,43.606
2/2/2024 4:00:00 PM,2/2/2024 11:00:00 AM,WEST,2742.862
2/2/2024 4:00:00 PM,2/2/2024 11:00:00 AM,RTO,3000.903
2/2/2024 4:00:00 PM,2/2/2024 11:00:00 AM,RFC,2957.297
2/2/2024 3:00:00 PM,2/2/2024 10:00:00 AM,MIDATL,172.671
2/2/2024 3:00:00 PM,2/2/2024 10:00:00 AM,OTHER,12.108
2/2/2024 3:00:00 PM,2/2/2024 10:00:00 AM,SOUTH,51.831
2/2/2024 3:00:00 PM,2/2/2024 10:00:00 AM,WEST,2885.508
2/2/2024 3:00:00 PM,2/2/2024 10:00:00 AM,RTO,3110.010
2/2/2024 3:00:00 PM,2/2/2024 10:00:00 AM,RFC,3058.179
2/2/2024 2:00:00 PM,2/2/2024 9:00:00 AM,MIDATL,168.264
2/2/2024 2:00:00 PM,2/2/2024 9:00:00 AM,OTHER,12.323
2/2/2024 2:00:00 PM,2/2/2024 9:00:00 AM,SOUTH,90.662
2/2/2024 2:00:00 PM,2/2/2024 9:00:00 AM,WEST,3141.134
2/2/2024 2:00:00 PM,2/2/2024 9:00:00 AM,RTO,3400.060
2/2/2024 2:00:00 PM,2/2/2024 9:00:00 AM,RFC,3309.398
2/2/2024 1:00:00 PM,2/2/2024 8:00:00 AM,MIDATL,194.367
2/2/2024 1:00:00 PM,2/2/2024 8:00:00 AM,OTHER,13.030
2/2/2024 1:00:00 PM,2/2/2024 8:00:00 AM,SOUTH,110.354
2/2/2024 1:00:00 PM,2/2/2024 8:00:00 AM,WEST,3459.960
2/2/2024 1:00:00 PM,2/2/2024 8:00:00 AM,RTO,3764.681
2/2/2024 1:00:00 PM,2/2/2024 8:00:00 AM,RFC,3654.327
2/2/2024 12:00:00 PM,2/2/2024 7:00:00 AM,MIDATL,226.311
2/2/2024 12:00:00 PM,2/2/2024 7:00:00 AM,OTHER,12.791
2/2/2024 12:00:00 PM,2/2/2024 7:00:00 AM,SOUTH,95.860
2/2/2024 12:00:00 PM,2/2/2024 7:00:00 AM,WEST,3548.889
